model,dataset,method,tau,precision,coverage,n_accepted
tinybert-l2,trec-dl-2019,temp_lodo,0.85,,0.0,0
tinybert-l2,trec-dl-2019,temp_lodo,0.86,,0.0,0
tinybert-l2,trec-dl-2019,temp_lodo,0.87,,0.0,0
tinybert-l2,trec-dl-2019,temp_lodo,0.88,,0.0,0
tinybert-l2,trec-dl-2019,temp_lodo,0.89,,0.0,0
tinybert-l2,trec-dl-2019,temp_lodo,0.9,,0.0,0
tinybert-l2,trec-dl-2019,temp_lodo,0.91,,0.0,0
tinybert-l2,trec-dl-2019,temp_lodo,0.92,,0.0,0
tinybert-l2,trec-dl-2019,temp_lodo,0.93,,0.0,0
tinybert-l2,trec-dl-2019,temp_lodo,0.9400000000000001,,0.0,0
tinybert-l2,trec-dl-2019,temp_lodo,0.9500000000000001,,0.0,0
tinybert-l2,trec-dl-2019,temp_lodo,0.9600000000000001,,0.0,0
tinybert-l2,trec-dl-2019,temp_lodo,0.97,,0.0,0
tinybert-l2,trec-dl-2019,temp_lodo,0.98,,0.0,0
tinybert-l2,trec-dl-2019,temp_lodo,0.99,,0.0,0
tinybert-l2,trec-dl-2020,raw,0.01,0.21267799724391365,0.7657404150545198,2177
tinybert-l2,trec-dl-2020,raw,0.02,0.21782650142993326,0.7379528666901161,2098
tinybert-l2,trec-dl-2020,raw,0.03,0.2218413320274241,0.7182553640520577,2042
tinybert-l2,trec-dl-2020,raw,0.04,0.22516225661507738,0.7045374604291241,2003
tinybert-l2,trec-dl-2020,raw,0.05,0.22865853658536586,0.6922265212803377,1968
tinybert-l2,trec-dl-2020,raw,0.060000000000000005,0.23100616016427106,0.6851916989096025,1948
tinybert-l2,trec-dl-2020,raw,0.06999999999999999,0.23272727272727273,0.6771016531832571,1925
tinybert-l2,trec-dl-2020,raw,0.08,0.23526315789473684,0.6683081252198382,1900
tinybert-l2,trec-dl-2020,raw,0.09,0.23745997865528282,0.6591628561378825,1874
tinybert-l2,trec-dl-2020,raw,0.09999999999999999,0.23920086393088552,0.6514245515300738,1852
tinybert-l2,trec-dl-2020,raw,0.11,0.24049945711183496,0.6479071403447063,1842
tinybert-l2,trec-dl-2020,raw,0.12,0.242723778143877,0.6405205768554344,1821
tinybert-l2,trec-dl-2020,raw,0.13,0.24376731301939059,0.6348927189588462,1805
tinybert-l2,trec-dl-2020,raw,0.14,0.24663677130044842,0.6275061554695744,1784
tinybert-l2,trec-dl-2020,raw,0.15000000000000002,0.2480270574971815,0.6239887442842068,1774
tinybert-l2,trec-dl-2020,raw,0.16,0.24872521246458923,0.620823074217376,1765
tinybert-l2,trec-dl-2020,raw,0.17,0.24943052391799544,0.6176574041505452,1756
tinybert-l2,trec-dl-2020,raw,0.18000000000000002,0.2504297994269341,0.6137882518466409,1745
tinybert-l2,trec-dl-2020,raw,0.19,0.2504317789291883,0.6109743228983469,1737
tinybert-l2,trec-dl-2020,raw,0.2,0.25130283729009845,0.6074569117129792,1727
tinybert-l2,trec-dl-2020,raw,0.21000000000000002,0.2515979081929111,0.6053464650017587,1721
tinybert-l2,trec-dl-2020,raw,0.22,0.2520372526193248,0.6042912416461484,1718
tinybert-l2,trec-dl-2020,raw,0.23,0.25204200700116686,0.6028842771720014,1714
tinybert-l2,trec-dl-2020,raw,0.24000000000000002,0.25234192037470726,0.6007738304607808,1708
tinybert-l2,trec-dl-2020,raw,0.25,0.2529411764705882,0.5979599015124868,1700
tinybert-l2,trec-dl-2020,raw,0.26,0.25339633786178384,0.5954977136827295,1693
tinybert-l2,trec-dl-2020,raw,0.27,0.25370480142264373,0.593387266971509,1687
tinybert-l2,trec-dl-2020,raw,0.28,0.2540154669839381,0.5912768202602884,1681
tinybert-l2,trec-dl-2020,raw,0.29000000000000004,0.25239234449760767,0.5881111501934576,1672
tinybert-l2,trec-dl-2020,raw,0.3,0.2536057692307692,0.5852972212451636,1664
tinybert-l2,trec-dl-2020,raw,0.31,0.254380664652568,0.5821315511783327,1655
tinybert-l2,trec-dl-2020,raw,0.32,0.2549969715324046,0.5807245867041857,1651
tinybert-l2,trec-dl-2020,raw,0.33,0.2554611650485437,0.5796693633485754,1648
tinybert-l2,trec-dl-2020,raw,0.34,0.2559270516717325,0.5786141399929652,1645
tinybert-l2,trec-dl-2020,raw,0.35000000000000003,0.25625381330079317,0.5765036932817447,1639
tinybert-l2,trec-dl-2020,raw,0.36000000000000004,0.2561124694376528,0.5754484699261344,1636
tinybert-l2,trec-dl-2020,raw,0.37,0.2572130141190915,0.572986282096377,1629
tinybert-l2,trec-dl-2020,raw,0.38,0.25694873378628785,0.5694688709110095,1619
tinybert-l2,trec-dl-2020,raw,0.39,0.2568069306930693,0.5684136475553992,1616
tinybert-l2,trec-dl-2020,raw,0.4,0.25650557620817843,0.5677101653183257,1614
tinybert-l2,trec-dl-2020,raw,0.41000000000000003,0.2570006222775358,0.5652479774885684,1607
tinybert-l2,trec-dl-2020,raw,0.42000000000000004,0.25701809107922646,0.5638410130144214,1603
tinybert-l2,trec-dl-2020,raw,0.43,0.2575187969924812,0.5613788251846641,1596
tinybert-l2,trec-dl-2020,raw,0.44,0.25865324103209564,0.5589166373549068,1589
tinybert-l2,trec-dl-2020,raw,0.45,0.25914249684741486,0.5578614139992966,1586
tinybert-l2,trec-dl-2020,raw,0.46,0.25965801139962,0.5553992261695392,1579
tinybert-l2,trec-dl-2020,raw,0.47000000000000003,0.25888324873096447,0.5543440028139289,1576
tinybert-l2,trec-dl-2020,raw,0.48000000000000004,0.2592356687898089,0.5522335561027084,1570
tinybert-l2,trec-dl-2020,raw,0.49,0.260230179028133,0.5501231093914879,1564
tinybert-l2,trec-dl-2020,raw,0.5,0.2600896860986547,0.5490678860358776,1561
tinybert-l2,trec-dl-2020,raw,0.51,0.25978191148171903,0.5483644037988041,1559
tinybert-l2,trec-dl-2020,raw,0.52,0.2604501607717042,0.546957439324657,1555
tinybert-l2,trec-dl-2020,raw,0.53,0.2607855763039279,0.5462539570875835,1553
tinybert-l2,trec-dl-2020,raw,0.54,0.26145900581020015,0.5448469926134365,1549
tinybert-l2,trec-dl-2020,raw,0.55,0.26179702650290887,0.544143510376363,1547
tinybert-l2,trec-dl-2020,raw,0.56,0.2626788036410923,0.5409778403095322,1538
tinybert-l2,trec-dl-2020,raw,0.5700000000000001,0.2630548302872063,0.5388673935983116,1532
tinybert-l2,trec-dl-2020,raw,0.5800000000000001,0.2642622950819672,0.5364052057685543,1525
tinybert-l2,trec-dl-2020,raw,0.59,0.26513157894736844,0.5346465001758706,1520
tinybert-l2,trec-dl-2020,raw,0.6,0.2658311345646438,0.5332395357017236,1516
tinybert-l2,trec-dl-2020,raw,0.61,0.26688741721854303,0.531129088990503,1510
tinybert-l2,trec-dl-2020,raw,0.62,0.26582278481012656,0.5279634189236722,1501
tinybert-l2,trec-dl-2020,raw,0.63,0.2662207357859532,0.5258529722124516,1495
tinybert-l2,trec-dl-2020,raw,0.64,0.26711409395973157,0.5240942666197679,1490
tinybert-l2,trec-dl-2020,raw,0.65,0.26788124156545207,0.5212803376714737,1482
tinybert-l2,trec-dl-2020,raw,0.66,0.26811103588354773,0.51952163207879,1477
tinybert-l2,trec-dl-2020,raw,0.67,0.26883910386965376,0.518114667604643,1473
tinybert-l2,trec-dl-2020,raw,0.68,0.26975476839237056,0.5163559620119592,1468
tinybert-l2,trec-dl-2020,raw,0.6900000000000001,0.27049180327868855,0.5149489975378122,1464
tinybert-l2,trec-dl-2020,raw,0.7000000000000001,0.27104722792607805,0.513893774182202,1461
tinybert-l2,trec-dl-2020,raw,0.7100000000000001,0.2708476912474156,0.5103763629968343,1451
tinybert-l2,trec-dl-2020,raw,0.72,0.2719054242002782,0.5058037284558565,1438
tinybert-l2,trec-dl-2020,raw,0.73,0.27266387726638774,0.5043967639817095,1434
tinybert-l2,trec-dl-2020,raw,0.74,0.2736842105263158,0.5012310939148786,1425
tinybert-l2,trec-dl-2020,raw,0.75,0.2733050847457627,0.49806542384804786,1416
tinybert-l2,trec-dl-2020,raw,0.76,0.2739531582682754,0.49560323601829054,1409
tinybert-l2,trec-dl-2020,raw,0.77,0.27467811158798283,0.4917340837143862,1398
tinybert-l2,trec-dl-2020,raw,0.78,0.2754145638067772,0.4878649314104819,1387
tinybert-l2,trec-dl-2020,raw,0.79,0.27749453750910413,0.4829405557509673,1373
tinybert-l2,trec-dl-2020,raw,0.8,0.2785923753665689,0.47977488568413645,1364
tinybert-l2,trec-dl-2020,raw,0.81,0.28044280442804426,0.4766092156173057,1355
tinybert-l2,trec-dl-2020,raw,0.8200000000000001,0.2799702159344751,0.4723883221948646,1343
tinybert-l2,trec-dl-2020,raw,0.8300000000000001,0.28003003003003,0.46851916989096026,1332
tinybert-l2,trec-dl-2020,raw,0.8400000000000001,0.28054298642533937,0.4664087231797397,1326
tinybert-l2,trec-dl-2020,raw,0.85,0.28170083523158695,0.4632430531129089,1317
tinybert-l2,trec-dl-2020,raw,0.86,0.2826585179526356,0.46042912416461484,1309
tinybert-l2,trec-dl-2020,raw,0.87,0.28373168851195063,0.45620823074217376,1297
tinybert-l2,trec-dl-2020,raw,0.88,0.2848297213622291,0.45444952514949,1292
tinybert-l2,trec-dl-2020,raw,0.89,0.28794992175273865,0.44952514948997535,1278
tinybert-l2,trec-dl-2020,raw,0.9,0.2917329093799682,0.44249032711924025,1258
tinybert-l2,trec-dl-2020,raw,0.91,0.2929782082324455,0.43580724586704184,1239
tinybert-l2,trec-dl-2020,raw,0.92,0.293398533007335,0.43158635244460075,1227
tinybert-l2,trec-dl-2020,raw,0.93,0.2954356846473029,0.42384804783679214,1205
tinybert-l2,trec-dl-2020,raw,0.9400000000000001,0.29932546374367625,0.41716496658459373,1186
tinybert-l2,trec-dl-2020,raw,0.9500000000000001,0.3037865748709122,0.40872317973971156,1162
tinybert-l2,trec-dl-2020,raw,0.9600000000000001,0.30803177405119153,0.39852268730214563,1133
tinybert-l2,trec-dl-2020,raw,0.97,0.3154981549815498,0.38128737249384453,1084
tinybert-l2,trec-dl-2020,raw,0.98,0.3241106719367589,0.355962011959198,1012
tinybert-l2,trec-dl-2020,raw,0.99,0.33805888767720826,0.32254660569820615,917
tinybert-l2,trec-dl-2020,temp,0.01,0.16848399577910658,1.0,2843
tinybert-l2,trec-dl-2020,temp,0.02,0.16848399577910658,1.0,2843
tinybert-l2,trec-dl-2020,temp,0.03,0.16848399577910658,1.0,2843
tinybert-l2,trec-dl-2020,temp,0.04,0.16848399577910658,1.0,2843
tinybert-l2,trec-dl-2020,temp,0.05,0.16848399577910658,1.0,2843
tinybert-l2,trec-dl-2020,temp,0.060000000000000005,0.16848399577910658,1.0,2843
tinybert-l2,trec-dl-2020,temp,0.06999999999999999,0.16848399577910658,1.0,2843
tinybert-l2,trec-dl-2020,temp,0.08,0.16848399577910658,1.0,2843
tinybert-l2,trec-dl-2020,temp,0.09,0.16848399577910658,1.0,2843
tinybert-l2,trec-dl-2020,temp,0.09999999999999999,0.16848399577910658,1.0,2843
tinybert-l2,trec-dl-2020,temp,0.11,0.16848399577910658,1.0,2843
tinybert-l2,trec-dl-2020,temp,0.12,0.16848399577910658,1.0,2843
tinybert-l2,trec-dl-2020,temp,0.13,0.16848399577910658,1.0,2843
tinybert-l2,trec-dl-2020,temp,0.14,0.16848399577910658,1.0,2843
tinybert-l2,trec-dl-2020,temp,0.15000000000000002,0.16848399577910658,1.0,2843
tinybert-l2,trec-dl-2020,temp,0.16,0.16848399577910658,1.0,2843
tinybert-l2,trec-dl-2020,temp,0.17,0.16848399577910658,1.0,2843
tinybert-l2,trec-dl-2020,temp,0.18000000000000002,0.16848399577910658,1.0,2843
tinybert-l2,trec-dl-2020,temp,0.19,0.16848399577910658,1.0,2843
tinybert-l2,trec-dl-2020,temp,0.2,0.16848399577910658,1.0,2843
tinybert-l2,trec-dl-2020,temp,0.21000000000000002,0.16848399577910658,1.0,2843
tinybert-l2,trec-dl-2020,temp,0.22,0.16848399577910658,1.0,2843
tinybert-l2,trec-dl-2020,temp,0.23,0.16848399577910658,1.0,2843
tinybert-l2,trec-dl-2020,temp,0.24000000000000002,0.16848399577910658,1.0,2843
tinybert-l2,trec-dl-2020,temp,0.25,0.16848399577910658,1.0,2843
tinybert-l2,trec-dl-2020,temp,0.26,0.16949752300070772,0.9940204009848751,2826
tinybert-l2,trec-dl-2020,temp,0.27,0.17186939361320416,0.9803024973619416,2787
tinybert-l2,trec-dl-2020,temp,0.28,0.17469000729394601,0.9644741470277876,2742
tinybert-l2,trec-dl-2020,temp,0.29000000000000004,0.1777365491651206,0.94794231445656,2695
tinybert-l2,trec-dl-2020,temp,0.3,0.18143939393939393,0.9285965529370384,2640
tinybert-l2,trec-dl-2020,temp,0.31,0.1840891621829362,0.9152303904326415,2602
tinybert-l2,trec-dl-2020,temp,0.32,0.18737749901999215,0.8972915933872669,2551
tinybert-l2,trec-dl-2020,temp,0.33,0.1908763505402161,0.8790010552233556,2499
tinybert-l2,trec-dl-2020,temp,0.34,0.19349593495934958,0.8652831516004221,2460
tinybert-l2,trec-dl-2020,temp,0.35000000000000003,0.19767441860465115,0.8469926134365108,2408
tinybert-l2,trec-dl-2020,temp,0.36000000000000004,0.20050761421319796,0.8315160042208934,2364
tinybert-l2,trec-dl-2020,temp,0.37,0.20294244915620943,0.8128737249384453,2311
tinybert-l2,trec-dl-2020,temp,0.38,0.20620842572062084,0.7931762223003869,2255
tinybert-l2,trec-dl-2020,temp,0.39,0.2106218792555606,0.7748856841364755,2203
tinybert-l2,trec-dl-2020,temp,0.4,0.2135877152163797,0.7558916637354907,2149
tinybert-l2,trec-dl-2020,temp,0.41000000000000003,0.21782650142993326,0.7379528666901161,2098
tinybert-l2,trec-dl-2020,temp,0.42000000000000004,0.22216772927905837,0.7172001406964474,2039
tinybert-l2,trec-dl-2020,temp,0.43,0.22738756947953512,0.696095673584242,1979
tinybert-l2,trec-dl-2020,temp,0.44,0.2329693187727509,0.6763981709461836,1923
tinybert-l2,trec-dl-2020,temp,0.45,0.23971861471861472,0.6500175870559268,1848
tinybert-l2,trec-dl-2020,temp,0.46,0.24816694867456288,0.6236370031656701,1773
tinybert-l2,trec-dl-2020,temp,0.47000000000000003,0.2517441860465116,0.604994723883222,1720
tinybert-l2,trec-dl-2020,temp,0.48000000000000004,0.2536057692307692,0.5852972212451636,1664
tinybert-l2,trec-dl-2020,temp,0.49,0.2563467492260062,0.5680619064368625,1615
tinybert-l2,trec-dl-2020,temp,0.5,0.2600896860986547,0.5490678860358776,1561
tinybert-l2,trec-dl-2020,temp,0.51,0.2665343915343915,0.5318325712275765,1512
tinybert-l2,trec-dl-2020,temp,0.52,0.271418779986292,0.5131902919451284,1459
tinybert-l2,trec-dl-2020,temp,0.53,0.27601156069364163,0.4868097080548716,1384
tinybert-l2,trec-dl-2020,temp,0.54,0.2818181818181818,0.4642982764685192,1320
tinybert-l2,trec-dl-2020,temp,0.55,0.2904498816101026,0.4456559971860711,1267
tinybert-l2,trec-dl-2020,temp,0.56,0.2954356846473029,0.42384804783679214,1205
tinybert-l2,trec-dl-2020,temp,0.5700000000000001,0.3034782608695652,0.4045022863172705,1150
tinybert-l2,trec-dl-2020,temp,0.5800000000000001,0.31525735294117646,0.38269433696799154,1088
tinybert-l2,trec-dl-2020,temp,0.59,0.3241106719367589,0.355962011959198,1012
tinybert-l2,trec-dl-2020,temp,0.6,0.3368421052631579,0.3341540626099191,950
tinybert-l2,trec-dl-2020,temp,0.61,0.34085778781038373,0.31164263102356665,886
tinybert-l2,trec-dl-2020,temp,0.62,0.3665389527458493,0.2754132958142807,783
tinybert-l2,trec-dl-2020,temp,0.63,0.39092240117130306,0.240239183960605,683
tinybert-l2,trec-dl-2020,temp,0.64,0.4013377926421405,0.21034118888498066,598
tinybert-l2,trec-dl-2020,temp,0.65,0.4271653543307087,0.17868448821667252,508
tinybert-l2,trec-dl-2020,temp,0.66,0.4523809523809524,0.1477312697854379,420
tinybert-l2,trec-dl-2020,temp,0.67,0.4662576687116564,0.11466760464298277,326
tinybert-l2,trec-dl-2020,temp,0.68,0.48868778280542985,0.07773478719662329,221
tinybert-l2,trec-dl-2020,temp,0.6900000000000001,0.5063291139240507,0.055575096728807595,158
tinybert-l2,trec-dl-2020,temp,0.7000000000000001,0.6067415730337079,0.03130495954977137,89
tinybert-l2,trec-dl-2020,temp,0.7100000000000001,0.8,0.017587055926837847,50
tinybert-l2,trec-dl-2020,temp,0.72,,0.006683081252198382,19
tinybert-l2,trec-dl-2020,temp,0.73,,0.0014069644741470278,4
tinybert-l2,trec-dl-2020,temp,0.74,,0.0,0
tinybert-l2,trec-dl-2020,temp,0.75,,0.0,0
tinybert-l2,trec-dl-2020,temp,0.76,,0.0,0
tinybert-l2,trec-dl-2020,temp,0.77,,0.0,0
tinybert-l2,trec-dl-2020,temp,0.78,,0.0,0
tinybert-l2,trec-dl-2020,temp,0.79,,0.0,0
tinybert-l2,trec-dl-2020,temp,0.8,,0.0,0
tinybert-l2,trec-dl-2020,temp,0.81,,0.0,0
tinybert-l2,trec-dl-2020,temp,0.8200000000000001,,0.0,0
tinybert-l2,trec-dl-2020,temp,0.8300000000000001,,0.0,0
tinybert-l2,trec-dl-2020,temp,0.8400000000000001,,0.0,0
tinybert-l2,trec-dl-2020,temp,0.85,,0.0,0
tinybert-l2,trec-dl-2020,temp,0.86,,0.0,0
tinybert-l2,trec-dl-2020,temp,0.87,,0.0,0
tinybert-l2,trec-dl-2020,temp,0.88,,0.0,0
tinybert-l2,trec-dl-2020,temp,0.89,,0.0,0
tinybert-l2,trec-dl-2020,temp,0.9,,0.0,0
tinybert-l2,trec-dl-2020,temp,0.91,,0.0,0
tinybert-l2,trec-dl-2020,temp,0.92,,0.0,0
tinybert-l2,trec-dl-2020,temp,0.93,,0.0,0
tinybert-l2,trec-dl-2020,temp,0.9400000000000001,,0.0,0
tinybert-l2,trec-dl-2020,temp,0.9500000000000001,,0.0,0
tinybert-l2,trec-dl-2020,temp,0.9600000000000001,,0.0,0
tinybert-l2,trec-dl-2020,temp,0.97,,0.0,0
tinybert-l2,trec-dl-2020,temp,0.98,,0.0,0
tinybert-l2,trec-dl-2020,temp,0.99,,0.0,0
tinybert-l2,trec-dl-2020,platt,0.01,0.1739288307915759,0.9686950404502286,2754
tinybert-l2,trec-dl-2020,platt,0.02,0.19272727272727272,0.8705592683784734,2475
tinybert-l2,trec-dl-2020,platt,0.03,0.2047244094488189,0.8040801969750264,2286
tinybert-l2,trec-dl-2020,platt,0.04,0.214787084698175,0.7516707703130496,2137
tinybert-l2,trec-dl-2020,platt,0.05,0.22498755599800896,0.7066479071403448,2009
tinybert-l2,trec-dl-2020,platt,0.060000000000000005,0.23523206751054854,0.6669011607456912,1896
tinybert-l2,trec-dl-2020,platt,0.06999999999999999,0.24816694867456288,0.6236370031656701,1773
tinybert-l2,trec-dl-2020,platt,0.08,0.25279247501469726,0.5983116426310235,1701
tinybert-l2,trec-dl-2020,platt,0.09,0.25674019607843135,0.5740415054519873,1632
tinybert-l2,trec-dl-2020,platt,0.09999999999999999,0.25956632653061223,0.5515300738656349,1568
tinybert-l2,trec-dl-2020,platt,0.11,0.2658311345646438,0.5332395357017236,1516
tinybert-l2,trec-dl-2020,platt,0.12,0.27049180327868855,0.5149489975378122,1464
tinybert-l2,trec-dl-2020,platt,0.13,0.27480371163454675,0.49278930706999646,1401
tinybert-l2,trec-dl-2020,platt,0.14,0.280359820089955,0.46922265212803377,1334
tinybert-l2,trec-dl-2020,platt,0.15000000000000002,0.28373168851195063,0.45620823074217376,1297
tinybert-l2,trec-dl-2020,platt,0.16,0.29073482428115016,0.4403798804080197,1252
tinybert-l2,trec-dl-2020,platt,0.17,0.2955298013245033,0.4249032711924024,1208
tinybert-l2,trec-dl-2020,platt,0.18000000000000002,0.300509337860781,0.41435103763629966,1178
tinybert-l2,trec-dl-2020,platt,0.19,0.30721830985915494,0.3995779106577559,1136
tinybert-l2,trec-dl-2020,platt,0.2,0.31312217194570136,0.38867393598311645,1105
tinybert-l2,trec-dl-2020,platt,0.21000000000000002,0.3181818181818182,0.37143862117481535,1056
tinybert-l2,trec-dl-2020,platt,0.22,0.3241106719367589,0.355962011959198,1012
tinybert-l2,trec-dl-2020,platt,0.23,0.330603889457523,0.3436510728104115,977
tinybert-l2,trec-dl-2020,platt,0.24000000000000002,0.3361611876988335,0.3316918747801618,943
tinybert-l2,trec-dl-2020,platt,0.25,0.3377049180327869,0.3218431234611326,915
tinybert-l2,trec-dl-2020,platt,0.26,0.3417142857142857,0.3077734787196623,875
tinybert-l2,trec-dl-2020,platt,0.27,0.35574572127139364,0.2877242349630672,818
tinybert-l2,trec-dl-2020,platt,0.28,0.3676092544987147,0.2736545902215969,778
tinybert-l2,trec-dl-2020,platt,0.29000000000000004,0.3763586956521739,0.2588814632430531,736
tinybert-l2,trec-dl-2020,platt,0.3,0.3897810218978102,0.2409426661976785,685
tinybert-l2,trec-dl-2020,platt,0.31,0.3951367781155015,0.23144565599718608,658
tinybert-l2,trec-dl-2020,platt,0.32,0.3990306946688207,0.21772775237425254,619
tinybert-l2,trec-dl-2020,platt,0.33,0.4110535405872193,0.20365810763278228,579
tinybert-l2,trec-dl-2020,platt,0.34,0.41760299625468167,0.18782975729862822,534
tinybert-l2,trec-dl-2020,platt,0.35000000000000003,0.4291417165668663,0.17622230038691522,501
tinybert-l2,trec-dl-2020,platt,0.36000000000000004,0.43617021276595747,0.16531832571227575,470
tinybert-l2,trec-dl-2020,platt,0.37,0.4467120181405896,0.15511783327470982,441
tinybert-l2,trec-dl-2020,platt,0.38,0.452970297029703,0.1421034118888498,404
tinybert-l2,trec-dl-2020,platt,0.39,0.46408839779005523,0.127330284910306,362
tinybert-l2,trec-dl-2020,platt,0.4,0.46504559270516715,0.11572282799859304,329
tinybert-l2,trec-dl-2020,platt,0.41000000000000003,0.47079037800687284,0.10235666549419627,291
tinybert-l2,trec-dl-2020,platt,0.42000000000000004,0.47674418604651164,0.0907492085824833,258
tinybert-l2,trec-dl-2020,platt,0.43,0.4840182648401826,0.07703130495954977,219
tinybert-l2,trec-dl-2020,platt,0.44,0.5,0.06823777699613084,194
tinybert-l2,trec-dl-2020,platt,0.45,0.48863636363636365,0.06190643686246922,176
tinybert-l2,trec-dl-2020,platt,0.46,0.5098039215686274,0.05381639113612381,153
tinybert-l2,trec-dl-2020,platt,0.47000000000000003,0.5384615384615384,0.0457263454097784,130
tinybert-l2,trec-dl-2020,platt,0.48000000000000004,0.5784313725490197,0.035877594090749206,102
tinybert-l2,trec-dl-2020,platt,0.49,0.6206896551724138,0.030601477312697856,87
tinybert-l2,trec-dl-2020,platt,0.5,0.7096774193548387,0.021807949349278932,62
tinybert-l2,trec-dl-2020,platt,0.51,0.7413793103448276,0.0204009848751319,58
tinybert-l2,trec-dl-2020,platt,0.52,0.8043478260869565,0.01618009145269082,46
tinybert-l2,trec-dl-2020,platt,0.53,0.75,0.01266268026732325,36
tinybert-l2,trec-dl-2020,platt,0.54,,0.008793527963418923,25
tinybert-l2,trec-dl-2020,platt,0.55,,0.005627857896588111,16
tinybert-l2,trec-dl-2020,platt,0.56,,0.0045726345409778405,13
tinybert-l2,trec-dl-2020,platt,0.5700000000000001,,0.0028139289482940555,8
tinybert-l2,trec-dl-2020,platt,0.5800000000000001,,0.0014069644741470278,4
tinybert-l2,trec-dl-2020,platt,0.59,,0.0007034822370735139,2
tinybert-l2,trec-dl-2020,platt,0.6,,0.0,0
tinybert-l2,trec-dl-2020,platt,0.61,,0.0,0
tinybert-l2,trec-dl-2020,platt,0.62,,0.0,0
tinybert-l2,trec-dl-2020,platt,0.63,,0.0,0
tinybert-l2,trec-dl-2020,platt,0.64,,0.0,0
tinybert-l2,trec-dl-2020,platt,0.65,,0.0,0
tinybert-l2,trec-dl-2020,platt,0.66,,0.0,0
tinybert-l2,trec-dl-2020,platt,0.67,,0.0,0
tinybert-l2,trec-dl-2020,platt,0.68,,0.0,0
tinybert-l2,trec-dl-2020,platt,0.6900000000000001,,0.0,0
tinybert-l2,trec-dl-2020,platt,0.7000000000000001,,0.0,0
tinybert-l2,trec-dl-2020,platt,0.7100000000000001,,0.0,0
tinybert-l2,trec-dl-2020,platt,0.72,,0.0,0
tinybert-l2,trec-dl-2020,platt,0.73,,0.0,0
tinybert-l2,trec-dl-2020,platt,0.74,,0.0,0
tinybert-l2,trec-dl-2020,platt,0.75,,0.0,0
tinybert-l2,trec-dl-2020,platt,0.76,,0.0,0
tinybert-l2,trec-dl-2020,platt,0.77,,0.0,0
tinybert-l2,trec-dl-2020,platt,0.78,,0.0,0
tinybert-l2,trec-dl-2020,platt,0.79,,0.0,0
tinybert-l2,trec-dl-2020,platt,0.8,,0.0,0
tinybert-l2,trec-dl-2020,platt,0.81,,0.0,0
tinybert-l2,trec-dl-2020,platt,0.8200000000000001,,0.0,0
tinybert-l2,trec-dl-2020,platt,0.8300000000000001,,0.0,0
tinybert-l2,trec-dl-2020,platt,0.8400000000000001,,0.0,0
tinybert-l2,trec-dl-2020,platt,0.85,,0.0,0
tinybert-l2,trec-dl-2020,platt,0.86,,0.0,0
tinybert-l2,trec-dl-2020,platt,0.87,,0.0,0
tinybert-l2,trec-dl-2020,platt,0.88,,0.0,0
tinybert-l2,trec-dl-2020,platt,0.89,,0.0,0
tinybert-l2,trec-dl-2020,platt,0.9,,0.0,0
tinybert-l2,trec-dl-2020,platt,0.91,,0.0,0
tinybert-l2,trec-dl-2020,platt,0.92,,0.0,0
tinybert-l2,trec-dl-2020,platt,0.93,,0.0,0
tinybert-l2,trec-dl-2020,platt,0.9400000000000001,,0.0,0
tinybert-l2,trec-dl-2020,platt,0.9500000000000001,,0.0,0
tinybert-l2,trec-dl-2020,platt,0.9600000000000001,,0.0,0
tinybert-l2,trec-dl-2020,platt,0.97,,0.0,0
tinybert-l2,trec-dl-2020,platt,0.98,,0.0,0
tinybert-l2,trec-dl-2020,platt,0.99,,0.0,0
tinybert-l2,trec-dl-2020,iso,0.01,0.1800751879699248,0.9356313753077735,2660
tinybert-l2,trec-dl-2020,iso,0.02,0.19604612850082373,0.8540274358072458,2428
tinybert-l2,trec-dl-2020,iso,0.03,0.19604612850082373,0.8540274358072458,2428
tinybert-l2,trec-dl-2020,iso,0.04,0.2035590277777778,0.810411537108688,2304
tinybert-l2,trec-dl-2020,iso,0.05,0.21824259789875836,0.736545902215969,2094
tinybert-l2,trec-dl-2020,iso,0.060000000000000005,0.242723778143877,0.6405205768554344,1821
tinybert-l2,trec-dl-2020,iso,0.06999999999999999,0.242723778143877,0.6405205768554344,1821
tinybert-l2,trec-dl-2020,iso,0.08,0.242723778143877,0.6405205768554344,1821
tinybert-l2,trec-dl-2020,iso,0.09,0.242723778143877,0.6405205768554344,1821
tinybert-l2,trec-dl-2020,iso,0.09999999999999999,0.2563467492260062,0.5680619064368625,1615
tinybert-l2,trec-dl-2020,iso,0.11,0.2563467492260062,0.5680619064368625,1615
tinybert-l2,trec-dl-2020,iso,0.12,0.2563467492260062,0.5680619064368625,1615
tinybert-l2,trec-dl-2020,iso,0.13,0.27104722792607805,0.513893774182202,1461
tinybert-l2,trec-dl-2020,iso,0.14,0.27104722792607805,0.513893774182202,1461
tinybert-l2,trec-dl-2020,iso,0.15000000000000002,0.29831932773109243,0.41857193105874074,1190
tinybert-l2,trec-dl-2020,iso,0.16,0.33585313174946,0.3257122757650369,926
tinybert-l2,trec-dl-2020,iso,0.17,0.33585313174946,0.3257122757650369,926
tinybert-l2,trec-dl-2020,iso,0.18000000000000002,0.33585313174946,0.3257122757650369,926
tinybert-l2,trec-dl-2020,iso,0.19,0.33585313174946,0.3257122757650369,926
